question,http_status,request_error,explain_enabled,status_status,status_raw,status_ok,status_reason,status_message,chosen_intent,chosen_entity,planner_score,gate_accepted,gate_source,gate_reason,gate_min_score,gate_min_gap,gate_gap,score_for_gate,intent_top2_gap_base,intent_top2_gap_final,intent_top1,intent_top2,scoring_mode,scoring_keys,rows_total,result_key,cache_hit,cache_hit_response,cache_hit_metrics,cache_layer,cache_ttl,cache_key,rag_used,fusion_used,elapsed_ms_server,elapsed_ms_total_est,elapsed_ms_client,narrator_used,narrator_latency_ms,narrator_error,answer_text,expected_intent,expected_entity,match_intent,match_entity,match_both,suite_name,suite_description,payload_id,idx,fail_reasons,case_pass
Qual foi o dividendo do CPTS11 na data-com mais recente?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_dividendos,fiis_dividendos,7.699999999999999,True,base,,0.9,0.15,6.6,7.699999999999999,6.6,6.6,fiis_dividendos,macro_consolidada,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,dividendos_fii,True,True,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_dividendos:plan:936f0f5aea9a1c60902bfd38eaf0cd804c2db9db732914120a31aa68a6a12eb9,True,False,181,181.0,269.213,False,,,"**Dividendos de CPTS11**

    Último pagamento em 17/12/2025: **R$ 0,09** por cota.

    | Data de pagamento | Data-com | Valor por cota |
    | --- | --- | --- |
      | 17/12/2025 | 10/12/2025 | R$ 0,09 |",fiis_dividendos,fiis_dividendos,True,True,True,fiis_dividendos,Suíte SQL-only gerada a partir de perguntas existentes para fiis_dividendos.,fiis_dividendos-q3,27,['status_not_ok'],False
Qual a receita com vencimento em 0 a 3 meses do HGLG11?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,5.5,True,base,,0.8,0.15,4.4,5.5,4.4,4.4,fiis_financials_revenue_schedule,client_fiis_performance_vs_benchmark,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,True,True,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_financials_revenue_schedule:plan:2e578e4ad9f2ddf2a667a4047fa6697776a5b32f35bf407e024efcb9a7d1c1db,True,False,278,278.0,452.818,False,,,"**Estrutura de receitas do HGLG11**

- Curto prazo (0–12m): **0–3m 13,47%**, **3–6m 5,18%**, **6–9m 2,05%**, **9–12m 0,96%**
- Médio prazo (12–36m): **12–15m 1,81%**, **15–18m 3,03%**, **18–21m 3,58%**, **21–24m 7,55%**, **24–27m 1,54%**, **27–30m 1,88%**, **30–33m 1,14%**, **33–36m 1,00%**
- Longo prazo e indefinido: **>36m 56,76%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 86,00%**, **IGPM 13,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_revenue_schedule.,fiis_financials_revenue_schedule-q1,28,['status_not_ok'],False
Quanto o XPML11 tem a vencer em receitas nos próximos 12 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_yield_history,fiis_yield_history,3.3,True,base,,0.9,0.15,2.1999999999999997,3.3,2.1999999999999997,2.1999999999999997,fiis_yield_history,client_fiis_performance_vs_benchmark,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,12,yield_history,False,False,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_yield_history:plan:3e4a3cd4374cde73120586d4d2f35bf623ff2450ae60d0b1a7dbe73e7c34d95f,True,False,295,295.0,448.953,False,,,"**Dividend yield mensal de XPML11**

    Último mês em 2025-12-01: dividendos **0.92**; DY mensal **0,01%**.

    | Mês de referência | Dividendos (R$) | Preço ref. (R$) | DY mensal |
    | --- | --- | --- | --- |
      | 2025-12-01 | 0.92 | 108.06 | 0,01% |
      | 2025-11-01 | 0.92 | 107.00 | 0,01% |
      | 2025-10-01 | 0.92 | 105.50 | 0,01% |
      | 2025-09-01 | 0.92 | 105.30 | 0,01% |
      | 2025-08-01 | 0.92 | 101.90 | 0,01% |
      | 2025-07-01 | 0.92 | 101.79 | 0,01% |
      | 2025-06-01 | 0.92 | 104.15 | 0,01% |
      | 2025-05-01 | 0.92 | 104.60 | 0,01% |
      | 2025-04-01 | 0.92 | 106.50 | 0,01% |
      | 2025-03-01 | 0.92 | 102.35 | 0,01% |
      | 2025-02-01 | 0.92 | 95.25 | 0,01% |
      | 2025-01-01 | 0.92 | 97.50 | 0,01% |",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,False,False,False,fiis_financials_revenue_schedule,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_revenue_schedule.,fiis_financials_revenue_schedule-q2,29,"['status_not_ok', 'entity_mismatch']",False
Mostre a estrutura de recebíveis do VISC11 por faixa de vencimento,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,8.8,True,base,,0.8,0.15,8.8,8.8,7.700000000000001,7.700000000000001,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,True,True,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_financials_revenue_schedule:plan:13facb255b140616b63464e95edcc0dc75638abe72ba42726289df2dd211b44a,True,False,182,182.0,305.513,False,,,"**Estrutura de receitas do VISC11**

- Curto prazo (0–12m): **0–3m 4,02%**, **3–6m 2,44%**, **6–9m 2,22%**, **9–12m 4,07%**
- Médio prazo (12–36m): **12–15m 2,31%**, **15–18m 2,85%**, **18–21m 2,89%**, **21–24m 3,70%**, **24–27m 3,01%**, **27–30m 2,89%**, **30–33m 2,43%**, **33–36m 6,62%**
- Longo prazo e indefinido: **>36m 39,66%**, **Indeterminado 20,84%**
- Indexadores da receita: **IPCA 1,87%**, **IGPM 60,49%**, **INPC 0,80%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_revenue_schedule.,fiis_financials_revenue_schedule-q3,30,['status_not_ok'],False
Qual é o índice de Sharpe do HGRU11 nos últimos 12 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_yield_history,fiis_yield_history,4.95,True,base,,0.9,0.15,1.0999999999999996,4.95,1.0999999999999996,1.0999999999999996,fiis_yield_history,fiis_financials_risk,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,12,yield_history,False,False,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_yield_history:plan:03dedd790a5f5b02e946bbba097eb66899be42b339a69bb751c9711cfd756e0c,True,False,326,326.0,401.651,False,,,"**Dividend yield mensal de HGRU11**

    Último mês em 2025-12-01: dividendos **0.95**; DY mensal **0,01%**.

    | Mês de referência | Dividendos (R$) | Preço ref. (R$) | DY mensal |
    | --- | --- | --- | --- |
      | 2025-12-01 | 0.95 | 126.11 | 0,01% |
      | 2025-11-01 | 0.95 | 126.98 | 0,01% |
      | 2025-10-01 | 0.95 | 126.45 | 0,01% |
      | 2025-09-01 | 0.95 | 126.91 | 0,01% |
      | 2025-08-01 | 0.95 | 125.00 | 0,01% |
      | 2025-07-01 | 1.55 | 124.00 | 0,01% |
      | 2025-06-01 | 0.90 | 124.81 | 0,01% |
      | 2025-05-01 | 0.90 | 122.50 | 0,01% |
      | 2025-04-01 | 0.90 | 123.18 | 0,01% |
      | 2025-03-01 | 0.90 | 119.75 | 0,01% |
      | 2025-02-01 | 0.90 | 114.68 | 0,01% |
      | 2025-01-01 | 1.90 | 111.55 | 0,02% |",fiis_financials_risk,fiis_financials_risk,False,False,False,fiis_financials_risk,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_risk.,fiis_financials_risk-q1,31,"['status_not_ok', 'entity_mismatch']",False
Quais são o beta e o R² do KNRI11 em relação ao IFIX nos últimos 12 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_yield_history,fiis_yield_history,1.6500000000000004,True,base,,0.9,0.15,2.1999999999999997,1.6500000000000004,2.1999999999999997,2.1999999999999997,fiis_yield_history,client_fiis_performance_vs_benchmark,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,12,yield_history,True,True,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_yield_history:plan:dce1d167698863b3aadd62fe5135a9c0dc6595db148c8454a41c82c79697d07a,True,False,187,187.0,262.529,False,,,"**Dividend yield mensal de KNRI11**

    Último mês em 2025-12-01: dividendos **1.00**; DY mensal **0,01%**.

    | Mês de referência | Dividendos (R$) | Preço ref. (R$) | DY mensal |
    | --- | --- | --- | --- |
      | 2025-12-01 | 1.00 | 153.80 | 0,01% |
      | 2025-11-01 | 1.00 | 150.77 | 0,01% |
      | 2025-10-01 | 1.00 | 148.60 | 0,01% |
      | 2025-09-01 | 1.00 | 148.00 | 0,01% |
      | 2025-08-01 | 1.00 | 140.50 | 0,01% |
      | 2025-07-01 | 1.00 | 142.19 | 0,01% |
      | 2025-06-01 | 1.00 | 144.30 | 0,01% |
      | 2025-05-01 | 1.00 | 146.36 | 0,01% |
      | 2025-04-01 | 1.00 | 148.71 | 0,01% |
      | 2025-03-01 | 1.00 | 135.70 | 0,01% |
      | 2025-02-01 | 1.00 | 133.12 | 0,01% |
      | 2025-01-01 | 1.00 | 131.00 | 0,01% |",fiis_financials_risk,fiis_financials_risk,False,False,False,fiis_financials_risk,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_risk.,fiis_financials_risk-q2,32,"['status_not_ok', 'entity_mismatch']",False
qual foi o máximo drawdown do MXRF11 nos últimos 12 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_yield_history,fiis_yield_history,2.75,True,base,,0.9,0.15,1.0999999999999996,2.75,1.0999999999999996,1.0999999999999996,fiis_yield_history,fiis_financials_risk,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,12,yield_history,True,True,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_yield_history:plan:3a3ab75accb0de9064d2502c9859fc7637653a02050b33a7564b65db1212210d,True,False,155,155.0,246.778,False,,,"**Dividend yield mensal de MXRF11**

    Último mês em 2025-12-01: dividendos **0.10**; DY mensal **0,01%**.

    | Mês de referência | Dividendos (R$) | Preço ref. (R$) | DY mensal |
    | --- | --- | --- | --- |
      | 2025-12-01 | 0.10 | 9.54 | 0,01% |
      | 2025-11-01 | 0.10 | 9.63 | 0,01% |
      | 2025-10-01 | 0.10 | 9.65 | 0,01% |
      | 2025-09-01 | 0.10 | 9.77 | 0,01% |
      | 2025-08-01 | 0.10 | 9.62 | 0,01% |
      | 2025-07-01 | 0.10 | 9.60 | 0,01% |
      | 2025-06-01 | 0.10 | 9.52 | 0,01% |
      | 2025-05-01 | 0.10 | 9.56 | 0,01% |
      | 2025-04-01 | 0.09 | 9.30 | 0,01% |
      | 2025-03-01 | 0.09 | 9.16 | 0,01% |
      | 2025-02-01 | 0.09 | 9.08 | 0,01% |
      | 2025-01-01 | 0.10 | 9.21 | 0,01% |",fiis_financials_risk,fiis_financials_risk,False,False,False,fiis_financials_risk,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_risk.,fiis_financials_risk-q3,33,"['status_not_ok', 'entity_mismatch']",False
Qual o lucro ou resultado distribuível mais recente do HGLG11?,200,,True,,"{'reason': 'gated', 'message': 'Blocked by threshold: low_score'}",False,gated,Blocked by threshold: low_score,ticker_query,fiis_precos,0.55,False,base,low_score,0.9,0.05,0.55,0.55,0.0,0.0,client_fiis_positions,fiis_noticias,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,0,,False,False,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_precos:plan:83836e2f3087c271c8bb6a5102007a840793fc153b83720d59b1e82516a4e5e8,True,False,216,216.0,219.986,,,,"Não consegui decidir com segurança entre rotas possíveis (low_score | Blocked by threshold: low_score). Tente reformular especificando o que precisa (ex.: risco, dividendos, preços, cadastro/segmento). Possíveis rotas: client_fiis_positions (0.550), fiis_noticias (0.550), ticker_query (0.550).",fiis_financials_snapshot,fiis_financials_snapshot,False,False,False,fiis_financials_snapshot,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_snapshot.,fiis_financials_snapshot-q1,34,"['status_not_ok', 'entity_mismatch']",False
"Como evoluíram receitas, despesas e margens do KNRI11 entre 2023 e 2024?",200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,1.1,True,base,,0.8,0.15,1.1,1.1,0.0,0.0,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_financials_revenue_schedule:plan:375205d3f05de9198b9d3088a52d5c3adf507bf1d7d94219a69f761180b2b4b0,True,False,348,348.0,417.167,False,,,"**Estrutura de receitas do KNRI11**

- Curto prazo (0–12m): **0–3m 0,86%**, **3–6m 0,27%**, **6–9m 4,22%**, **9–12m 12,33%**
- Médio prazo (12–36m): **12–15m 1,17%**, **15–18m 3,20%**, **18–21m 21,31%**, **21–24m 8,72%**, **24–27m 1,21%**, **27–30m 4,87%**, **30–33m 1,15%**, **33–36m 3,53%**
- Longo prazo e indefinido: **>36m 35,70%**, **Indeterminado 1,41%**
- Indexadores da receita: **IPCA 67,30%**, **IGPM 32,69%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_snapshot,fiis_financials_snapshot,False,False,False,fiis_financials_snapshot,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_snapshot.,fiis_financials_snapshot-q2,35,"['status_not_ok', 'entity_mismatch']",False
O MXRF11 apresenta alavancagem relevante ou variação de endividamento recente?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",False,ok,ok,fiis_precos,fiis_precos,3.8500000000000005,True,base,,0.9,0.05,3.3000000000000007,3.8500000000000005,3.3000000000000007,3.3000000000000007,fiis_precos,history_b3_indexes,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,10,precos_fii,True,True,,response,86400,araquem:dev-20251030:cfg-4b3f1d4e:pub:fiis_precos:plan:9d0b9b7119be1c302d2e1618e90ae223d8d584bd7edefc18ba34d4d6d6be093e,True,False,200,200.0,280.081,False,,,"| Data | Código | Preço de fechamento (R$) | Preço ajustado (R$) | Abertura (R$) | Máxima (R$) | Mínima (R$) | Variação diária (%) | Criado em | Atualizado em |
| --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| 15/12/2025 | MXRF11 | R$ 9,51 | 9.51 | R$ 9,56 | R$ 9,59 | R$ 9,51 | -0,52% | 2025-12-16 00:00:00 | 2025-12-16 00:00:00 |
| 16/12/2025 | MXRF11 | R$ 9,48 | 9.48 | R$ 9,53 | R$ 9,56 | R$ 9,47 | -0,52% | 2025-12-17 00:00:00 | 2025-12-17 00:00:00 |
| 17/12/2025 | MXRF11 | R$ 9,47 | 9.47 | R$ 9,49 | R$ 9,50 | R$ 9,46 | -0,21% | 2025-12-18 00:00:00 | 2025-12-18 00:00:00 |
| 18/12/2025 | MXRF11 | R$ 9,49 | 9.49 | R$ 9,49 | R$ 9,51 | R$ 9,47 | 0,00% | 2025-12-19 00:00:00 | 2025-12-19 00:00:00 |
| 19/12/2025 | MXRF11 | R$ 9,60 | 9.60 | R$ 9,55 | R$ 9,60 | R$ 9,49 | 0,52% | 2025-12-20 00:00:00 | 2025-12-20 00:00:00 |
| 22/12/2025 | MXRF11 | R$ 9,56 | 9.56 | R$ 9,60 | R$ 9,61 | R$ 9,52 | -0,42% | 2025-12-23 00:00:00 | 2025-12-23 00:00:00 |
| 23/12/2025 | MXRF11 | R$ 9,53 | 9.53 | R$ 9,57 | R$ 9,58 | R$ 9,53 | -0,42% | 2025-12-24 00:00:00 | 2025-12-24 00:00:00 |
| 26/12/2025 | MXRF11 | R$ 9,54 | 9.54 | R$ 9,55 | R$ 9,56 | R$ 9,53 | -0,10% | 2025-12-27 00:00:00 | 2025-12-27 00:00:00 |
| 29/12/2025 | MXRF11 | R$ 9,55 | 9.55 | R$ 9,59 | R$ 9,59 | R$ 9,52 | -0,42% | 2025-12-30 00:00:00 | 2025-12-30 00:00:00 |
| 30/12/2025 | MXRF11 | R$ 9,54 | 9.54 | R$ 9,57 | R$ 9,59 | R$ 9,53 | -0,31% | 2025-12-31 00:00:00 | 2025-12-31 00:00:00 |",fiis_financials_snapshot,fiis_financials_snapshot,False,False,False,fiis_financials_snapshot,Suíte SQL-only gerada a partir de perguntas existentes para fiis_financials_snapshot.,fiis_financials_snapshot-q3,36,"['status_not_ok', 'entity_mismatch']",False
